seller_id,product_category_name_english,order_item_id,price,freight_value,seller_zip_code_prefix,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
138dbe45fc62f1e244378131a6801526,sports_leisure,21,353.06,176.71999999999997,28795,702.0,6802.0,31.0,3500.0,284.0,132.0,190.0
138dbe45fc62f1e244378131a6801526,toys,1,48.9,9.09,2215,56.0,334.0,2.0,625.0,22.0,17.0,24.0
139157dd4daa45c25b0807ffff348363,books_technical,1,29.9,7.78,3064,46.0,769.0,2.0,150.0,22.0,2.0,15.0
13c2ed7698b3ca92dad49e849219da59,perfumery,10,498.61,154.67999999999998,756090,387.0,2999.0,9.0,3512.0,172.0,99.0,125.0
13d058e4eeac2ce8217660b2f8a05812,home_appliances_2,23,3829.7699999999977,926.1099999999999,139840,1356.0,16529.0,34.0,227250.0,765.0,1305.0,575.0
13d95f0f6f73943d4ceffad0fc2cd32c,auto,1,249.99,59.33,74473,59.0,2637.0,1.0,6900.0,60.0,20.0,60.0
13dd308f81fea30cc670c656b2b46cc3,health_beauty,3,117.69999999999999,33.440000000000005,40362,129.0,4186.0,3.0,751.0,56.0,46.0,50.0
13e85aac53340018b40c2af68001b7e0,furniture_decor,1,17.8,14.12,13920,30.0,1466.0,2.0,1700.0,38.0,25.0,33.0
13f57c12a00ed4610db646b913a7f5c6,auto,21,645.1999999999999,175.95,143195,548.0,17524.0,13.0,14687.0,260.0,111.0,163.0
13fa2a6c6b9d0f43cb588d7c82117a12,health_beauty,11,4528.0,191.44000000000003,35670,500.0,10394.0,32.0,8322.0,277.0,179.0,242.0
141440cad9341e553f8401c574a2aa38,drinks,9,1121.0,218.17000000000002,681600,341.0,7900.0,15.0,18200.0,268.0,185.0,186.0
141440cad9341e553f8401c574a2aa38,health_beauty,4,167.2,72.63,340800,225.0,10232.0,4.0,1200.0,64.0,24.0,44.0
1430239a858e7682bbc43b20758af153,baby,14,286.28999999999996,134.24,49044,352.0,7407.0,40.0,1789.0,291.0,96.0,279.0
1430239a858e7682bbc43b20758af153,cool_stuff,4,95.2,48.38,16348,234.0,5058.0,13.0,400.0,68.0,24.0,80.0
1430239a858e7682bbc43b20758af153,sports_leisure,11,279.3,86.13,28609,372.0,2247.0,23.0,2150.0,174.0,76.0,134.0
1444c08e64d55fb3c25f0f09c07ffcf2,garden_tools,1,2749.0,69.74,42738,38.0,2612.0,3.0,50.0,51.0,22.0,22.0
1464afc72f696af775557a821c2e253f,health_beauty,5,126.58999999999999,73.56,143150,218.0,5572.0,6.0,1475.0,80.0,13.0,64.0
1464afc72f696af775557a821c2e253f,perfumery,26,932.7699999999996,380.86,715750,917.0,29262.0,59.0,3745.0,423.0,90.0,339.0
14a08204d03bb6b6bde8029f801ae0eb,auto,2,75.8,34.56,2052,117.0,4865.0,5.0,450.0,33.0,32.0,32.0
14a08204d03bb6b6bde8029f801ae0eb,computers_accessories,9,789.9000000000001,88.48,8208,347.0,7708.0,17.0,2810.0,142.0,79.0,124.0
14a08204d03bb6b6bde8029f801ae0eb,consoles_games,1,38.0,7.53,1026,56.0,1239.0,3.0,313.0,17.0,12.0,15.0
14a08204d03bb6b6bde8029f801ae0eb,construction_tools_safety,1,69.0,15.58,1026,53.0,2156.0,2.0,200.0,17.0,4.0,13.0
14a08204d03bb6b6bde8029f801ae0eb,electronics,42,1195.7,432.32,25650,1193.0,19767.0,45.0,16494.0,505.0,312.0,372.0
14a08204d03bb6b6bde8029f801ae0eb,musical_instruments,1,17.0,15.23,1026,55.0,996.0,3.0,150.0,17.0,17.0,14.0
14d7985702e72162bbf13b6beb74ab2b,sports_leisure,40,3887.0,554.0,346978,2055.0,31527.0,71.0,41650.0,941.0,333.0,580.0
14ee35374a7876217954b5fa08e50463,bed_bath_table,2,119.0,31.43,15015,57.0,261.0,2.0,1580.0,66.0,13.0,45.0
14f2b3587172b9db894c9bad8dab520b,housewares,2,244.0,86.06,190480,62.0,3014.0,6.0,19800.0,106.0,60.0,68.0
152ee17e4c8aaf53dac99f3462e4999b,christmas_supplies,2,114.0,31.919999999999998,178496,72.0,504.0,2.0,3600.0,92.0,54.0,58.0
152ee17e4c8aaf53dac99f3462e4999b,housewares,4,194.96,64.05,356992,99.0,466.0,5.0,22400.0,175.0,115.0,110.0
154bdf805377afea75a3bd158e9eab10,baby,1,89.9,19.82,14940,50.0,346.0,1.0,750.0,40.0,5.0,32.0
1554a68530182680ad5c8b042c3ab563,furniture_decor,164,8518.209999999981,2764.3199999999993,5336360,6911.0,74385.0,315.0,252800.0,5050.0,1063.0,4276.0
1554a68530182680ad5c8b042c3ab563,furniture_living_room,90,18379.710000000003,3317.859999999999,3344620,3076.0,29556.0,138.0,624000.0,4914.0,1358.0,4509.0
1554a68530182680ad5c8b042c3ab563,housewares,16,677.22,290.3,563700,710.0,4065.0,21.0,12150.0,374.0,176.0,269.0
1554a68530182680ad5c8b042c3ab563,market_place,2,64.6,31.89,75160,116.0,496.0,2.0,400.0,40.0,18.0,24.0
1554a68530182680ad5c8b042c3ab563,toys,21,1412.79,393.89,789180,1323.0,7581.0,63.0,37800.0,798.0,252.0,735.0
157c3e4b42f81ac4a44e8b1ca2fe9876,furniture_decor,44,2488.5,552.1999999999999,86697,1011.0,8943.0,36.0,94800.0,965.0,598.0,965.0
157c3e4b42f81ac4a44e8b1ca2fe9876,home_construction,10,60.0,31.12,12844,100.0,1964.0,4.0,1600.0,140.0,40.0,100.0
1588ac4010787100dddef64568f0ae35,computers_accessories,3,599.97,46.0,261135,157.0,676.0,3.0,2250.0,102.0,45.0,53.0
15aac934c58d886785ac1b17953ea898,air_conditioning,5,1742.0,115.53,117920,234.0,6466.0,20.0,51400.0,104.0,140.0,120.0
15aac934c58d886785ac1b17953ea898,computers_accessories,1,32.0,17.63,29480,57.0,804.0,5.0,350.0,19.0,7.0,14.0
15aac934c58d886785ac1b17953ea898,consoles_games,3,165.0,46.029999999999994,88440,154.0,1452.0,23.0,3050.0,108.0,27.0,95.0
15aac934c58d886785ac1b17953ea898,cool_stuff,2,54.0,23.0,58960,110.0,1350.0,4.0,900.0,32.0,10.0,42.0
15aac934c58d886785ac1b17953ea898,furniture_living_room,3,80.0,41.269999999999996,88440,176.0,1670.0,5.0,1200.0,82.0,69.0,65.0
15aac934c58d886785ac1b17953ea898,garden_tools,1,10.0,14.1,29480,51.0,575.0,2.0,300.0,16.0,20.0,16.0
15aac934c58d886785ac1b17953ea898,home_appliances,1,361.9,42.82,29480,43.0,581.0,1.0,9700.0,30.0,30.0,30.0
15aac934c58d886785ac1b17953ea898,housewares,2,320.0,51.51,58960,110.0,1528.0,14.0,2300.0,72.0,26.0,28.0
15aac934c58d886785ac1b17953ea898,musical_instruments,3,379.0,57.66,88440,178.0,2703.0,12.0,2550.0,58.0,31.0,131.0
15aac934c58d886785ac1b17953ea898,sports_leisure,3,177.0,96.94,88440,171.0,2312.0,18.0,2650.0,84.0,15.0,56.0
15aac934c58d886785ac1b17953ea898,telephony,1,18.0,14.1,29480,60.0,562.0,3.0,50.0,16.0,3.0,11.0
15ac3c501e2599e4917316fde5c5669a,pet_shop,1,144.2,51.61,4911,51.0,301.0,1.0,2500.0,65.0,50.0,45.0
15aec03fe4cf30dfa574cf550f5ff5ff,health_beauty,1,28.9,10.96,21862,58.0,2869.0,1.0,500.0,16.0,11.0,11.0
15b3b1b81484422eb41df68ac87f1f50,health_beauty,2,78.35,24.54,34094,64.0,1431.0,2.0,1042.0,38.0,26.0,29.0
15ead3a5037a918ddb520dfe39a3d2b9,books_general_interest,9,275.5,158.45,291208,312.0,6601.0,8.0,4550.0,196.0,41.0,140.0
15fa791d5e017f66402dc28c44480657,baby,8,1802.0,181.29000000000002,26456,267.0,2102.0,9.0,34225.0,240.0,159.0,340.0
160851d3ece7aa1a510f8d1a4bb8a8af,computers_accessories,2,102.05,39.099999999999994,34800,110.0,1901.0,6.0,1543.0,84.0,17.0,36.0
16090f2ca825584b5a147ab24aa30c86,auto,259,13174.14999999998,3455.4099999999967,3299700,14919.0,376733.0,565.0,28725.0,4324.0,2731.0,3892.0
16090f2ca825584b5a147ab24aa30c86,computers_accessories,2,520.98,33.15,25880,120.0,4596.0,8.0,1050.0,38.0,22.0,40.0
16090f2ca825584b5a147ab24aa30c86,consoles_games,25,8075.99,350.83,323500,1465.0,46717.0,125.0,7400.0,400.0,400.0,400.0
16090f2ca825584b5a147ab24aa30c86,costruction_tools_tools,1,59.99,7.68,12940,41.0,2526.0,2.0,1150.0,22.0,10.0,9.0
16090f2ca825584b5a147ab24aa30c86,fashion_bags_accessories,5,369.95,63.34,64700,205.0,935.0,5.0,500.0,80.0,80.0,80.0
16090f2ca825584b5a147ab24aa30c86,food,122,3275.9300000000057,1470.2799999999995,1513980,6903.0,114894.0,117.0,17550.0,1989.0,1521.0,1521.0
16090f2ca825584b5a147ab24aa30c86,garden_tools,5,239.45,75.98,64700,274.0,5884.0,9.0,1626.0,126.0,49.0,79.0
160e4f13fd3a64b1b86807be88b5ffb0,garden_tools,1,349.0,39.96,83409,37.0,2174.0,5.0,7000.0,41.0,12.0,30.0
160e4f13fd3a64b1b86807be88b5ffb0,small_appliances,3,537.0,54.489999999999995,250227,156.0,1140.0,6.0,5850.0,78.0,90.0,75.0
164a5a8794e6d42e14f55e447b12a3bc,baby,1,73.99,62.77,85980,37.0,772.0,2.0,1000.0,21.0,22.0,19.0
165b1235e9e9942cb5fae67103576fb0,construction_tools_construction,21,1392.25,318.93,154220,567.0,10911.0,15.0,65989.0,340.0,225.0,312.0
165b1235e9e9942cb5fae67103576fb0,home_construction,3,65.1,53.14,42060,180.0,2529.0,3.0,825.0,60.0,33.0,57.0
165b1235e9e9942cb5fae67103576fb0,housewares,3,627.8,32.58,28040,116.0,1906.0,2.0,8150.0,60.0,52.0,60.0
165fc07beebdcb6190fba8a06db2a449,computers_accessories,74,13738.399999999996,1466.7199999999993,4959855,2673.0,26827.0,57.0,54556.0,1421.0,949.0,1075.0
165fc07beebdcb6190fba8a06db2a449,sports_leisure,12,3743.0,133.31,609105,231.0,2205.0,7.0,10017.0,210.0,140.0,147.0
1660ad786c27fd935378b6192a90b417,computers_accessories,15,1570.0,248.28,128583,390.0,12468.0,40.0,19050.0,325.0,195.0,325.0
167fd940acebc789debd6eb418c46e38,auto,5,1077.5800000000002,100.89999999999999,72025,275.0,2207.0,6.0,12600.0,124.0,44.0,93.0
1690cada046eb7e92c12f98b1f8a8167,auto,11,1959.0,252.38,14333,618.0,38654.0,39.0,32500.0,234.0,196.0,178.0
16bdc8cefd0e32a6f0824d296c5ad14a,drinks,1,41.76,19.32,12903,17.0,954.0,1.0,440.0,17.0,13.0,14.0
1703bc09972dab9782e7a9194943b69f,auto,1,249.9,106.21,37165,59.0,1773.0,1.0,6600.0,44.0,25.0,39.0
1710c3aaa9c6b44ec3883ee0fe300e21,electronics,1,289.9,15.39,9551,52.0,253.0,2.0,311.0,16.0,11.0,12.0
1710c3aaa9c6b44ec3883ee0fe300e21,watches_gifts,1,899.0,22.26,9551,43.0,156.0,1.0,543.0,16.0,12.0,14.0
17306570e772e7718c92a562d33f5f1d,bed_bath_table,29,6235.499999999997,489.9700000000001,431250,1337.0,12273.0,46.0,86125.0,1220.0,276.0,809.0
173d56ffbd4c56cb80fc3615487d712b,luggage_accessories,2,358.0,39.61,22740,108.0,1344.0,16.0,11600.0,100.0,80.0,30.0
1746c1ae87ac63d530c7c943d0ac42e2,auto,1,229.9,22.45,6501,54.0,785.0,4.0,3950.0,65.0,15.0,15.0
1771297ac436903d1dd6b0e9279aa505,baby,26,633.8999999999999,219.02999999999994,119425,595.0,40715.0,17.0,5950.0,323.0,238.0,204.0
1771297ac436903d1dd6b0e9279aa505,bed_bath_table,13,488.99000000000007,223.51,84300,540.0,3548.0,12.0,27500.0,585.0,186.0,505.0
1771297ac436903d1dd6b0e9279aa505,garden_tools,8,1758.38,142.62,49175,230.0,8148.0,17.0,20964.0,240.0,160.0,180.0
1782ce2db72c3dda627d5e7c898104e1,sports_leisure,6,885.8,114.25999999999999,33830,142.0,3626.0,16.0,1200.0,100.0,40.0,55.0
1782ce2db72c3dda627d5e7c898104e1,watches_gifts,4,948.0,69.37,27064,100.0,3178.0,12.0,800.0,80.0,32.0,62.0
17908cf9b444ee34047cadd5c0f4a516,auto,11,1993.99,501.41999999999996,826364,559.0,8880.0,26.0,46950.0,353.0,218.0,269.0
17998cf586426bf0f2c3726cb0a4b211,luggage_accessories,1,19.9,21.15,30710,31.0,42.0,1.0,100.0,16.0,3.0,16.0
17998cf586426bf0f2c3726cb0a4b211,pet_shop,2,49.9,24.57,30710,52.0,148.0,1.0,200.0,16.0,4.0,19.0
179d859f51292aac5c10806a356f7af9,electronics,20,404.47,395.8,178809,784.0,4465.0,19.0,3100.0,409.0,135.0,307.0
17a053fcb14bd219540cbde0df490be0,office_furniture,177,38743.640000000094,8521.600000000002,1993392,6090.0,321493.0,144.0,1860050.0,8200.0,4063.0,8394.0
17adeba047385fb0c67d8e90b4296d21,office_furniture,6,809.6999999999999,287.61,21156,150.0,1032.0,3.0,45000.0,150.0,270.0,150.0
17ca9b9e9b9ef8fdb529001b49ebb50f,bed_bath_table,97,5194.449999999998,1574.5300000000009,2777545,4819.0,43716.0,98.0,217165.0,1612.0,3156.0,2956.0
17ca9b9e9b9ef8fdb529001b49ebb50f,furniture_decor,15,549.6700000000001,184.17000000000002,359447,660.0,4125.0,22.0,52800.0,220.0,550.0,440.0
17ca9b9e9b9ef8fdb529001b49ebb50f,housewares,24,2870.9799999999987,428.3900000000001,784248,1197.0,13739.0,72.0,28625.0,497.0,468.0,619.0
17ca9b9e9b9ef8fdb529001b49ebb50f,stationery,9,1139.73,178.79999999999995,294093,439.0,2473.0,23.0,20333.0,294.0,248.0,236.0
17e34d8224d27a541263c4c64b11a56b,computers_accessories,41,11183.330000000002,812.5700000000002,577485,2071.0,43190.0,107.0,37768.0,751.0,774.0,757.0
17e34d8224d27a541263c4c64b11a56b,consoles_games,48,7017.24,654.58,464805,1592.0,33042.0,86.0,16836.0,646.0,469.0,587.0
17e34d8224d27a541263c4c64b11a56b,construction_tools_construction,10,286.81000000000006,102.44999999999999,98595,364.0,10836.0,7.0,798.0,112.0,84.0,119.0
17e34d8224d27a541263c4c64b11a56b,cool_stuff,3,195.7,55.67,42255,171.0,4069.0,12.0,574.0,49.0,27.0,43.0
17e34d8224d27a541263c4c64b11a56b,electronics,4,7424.01,443.52,56340,222.0,9825.0,19.0,47778.0,227.0,283.0,76.0
17e34d8224d27a541263c4c64b11a56b,fixed_telephony,1,41.95,11.85,14085,49.0,1758.0,1.0,105.0,14.0,10.0,15.0
17e34d8224d27a541263c4c64b11a56b,garden_tools,20,2973.4300000000003,375.5,239445,873.0,16206.0,52.0,60657.0,472.0,383.0,403.0
17e34d8224d27a541263c4c64b11a56b,health_beauty,5,283.27,69.75,70425,295.0,5626.0,18.0,5000.0,87.0,81.0,82.0
17e34d8224d27a541263c4c64b11a56b,music,1,763.5,18.01,14085,59.0,1957.0,3.0,550.0,16.0,16.0,16.0
17e34d8224d27a541263c4c64b11a56b,perfumery,144,24824.830000000013,2435.2999999999997,1957815,7352.0,125761.0,243.0,70082.0,2684.0,2367.0,2402.0
17e34d8224d27a541263c4c64b11a56b,sports_leisure,10,354.56000000000006,143.27999999999997,140850,343.0,10030.0,10.0,6110.0,205.0,189.0,185.0
17e34d8224d27a541263c4c64b11a56b,telephony,7,1014.61,117.48,98595,401.0,5439.0,14.0,1075.0,119.0,109.0,118.0
17eea220a40cc0d2c0c5346379682398,health_beauty,4,1414.98,98.01,14260,232.0,5100.0,8.0,2849.0,79.0,47.0,75.0
17f51e7198701186712e53a39c564617,health_beauty,67,48019.0,9793.430000000002,238388,3164.0,27705.0,62.0,1825250.0,3294.0,4566.0,3635.0
180c3376aff0e43dd5788709df48a843,electronics,1,109.0,21.56,9911,51.0,1461.0,4.0,1117.0,19.0,14.0,19.0
180c3376aff0e43dd5788709df48a843,fixed_telephony,24,4404.0,188.40999999999997,89199,360.0,4659.0,12.0,12036.0,216.0,123.0,180.0
1835b56ce799e6a4dc4eddc053f04066,baby,5,284.95,67.30000000000001,74700,250.0,1905.0,5.0,4000.0,125.0,90.0,200.0
1835b56ce799e6a4dc4eddc053f04066,bed_bath_table,785,33059.26000000022,8674.650000000007,8261820,29087.0,267638.0,556.0,635425.0,10423.0,7396.0,13299.0
1838dd9b8977065acf51d95e0053ea7a,computers_accessories,64,2345.0000000000023,1054.1900000000005,1852920,3135.0,50269.0,215.0,15270.0,1115.0,490.0,787.0
1838dd9b8977065acf51d95e0053ea7a,electronics,5,255.5,128.25,154410,255.0,1642.0,13.0,19000.0,148.0,65.0,120.0
1838dd9b8977065acf51d95e0053ea7a,telephony,2,219.8,73.14,61764,103.0,669.0,7.0,650.0,32.0,10.0,22.0
184725737946a1a938bbbd1a9e978103,fashion_bags_accessories,1,109.9,18.87,9370,52.0,1383.0,4.0,750.0,36.0,18.0,36.0
184725737946a1a938bbbd1a9e978103,health_beauty,2,249.8,25.0,18740,112.0,3078.0,6.0,1200.0,36.0,60.0,60.0
184a67a8f9f63234d3a92340bbdb727f,furniture_decor,16,268.66,208.33999999999997,981420,389.0,2772.0,11.0,11400.0,176.0,374.0,374.0
186cdd1b2df32caa72cfb410bba768d3,housewares,6,1341.45,268.28000000000003,535770,314.0,4919.0,7.0,19000.0,194.0,120.0,167.0
189ca3538ce9f920cacf0f982cbe223b,stationery,6,419.0,62.67,17945,274.0,5380.0,16.0,10750.0,140.0,20.0,102.0
18a349e75d307f4b4cc646a691ed4216,air_conditioning,2,40.0,14.8,2638,110.0,2162.0,2.0,600.0,40.0,10.0,32.0
18a349e75d307f4b4cc646a691ed4216,audio,5,142.56,69.94,5276,228.0,4096.0,4.0,1600.0,100.0,60.0,92.0
18a349e75d307f4b4cc646a691ed4216,auto,21,1885.65,308.1699999999999,25061,1069.0,45670.0,31.0,6400.0,359.0,275.0,311.0
18a349e75d307f4b4cc646a691ed4216,cine_photo,10,40.0,60.92,5276,212.0,1200.0,4.0,600.0,76.0,8.0,80.0
18a349e75d307f4b4cc646a691ed4216,computers_accessories,24,1389.1799999999998,394.13000000000005,31656,1319.0,35005.0,52.0,7993.0,437.0,236.0,355.0
18a349e75d307f4b4cc646a691ed4216,consoles_games,10,524.6800000000001,78.13,9233,326.0,4186.0,10.0,2446.0,138.0,88.0,111.0
18a349e75d307f4b4cc646a691ed4216,construction_tools_construction,4,18.299999999999997,30.009999999999998,3957,177.0,3336.0,3.0,750.0,75.0,45.0,69.0
18a349e75d307f4b4cc646a691ed4216,construction_tools_safety,12,534.9,165.92,14509,646.0,14497.0,33.0,3100.0,200.0,106.0,167.0
18a349e75d307f4b4cc646a691ed4216,cool_stuff,20,708.76,189.59,17147,686.0,9866.0,26.0,3932.0,227.0,191.0,188.0
18a349e75d307f4b4cc646a691ed4216,electronics,4,230.0,60.17,5276,206.0,1550.0,4.0,1000.0,70.0,34.0,56.0
18a349e75d307f4b4cc646a691ed4216,fixed_telephony,24,1620.98,212.0,17147,717.0,21167.0,24.0,7200.0,249.0,171.0,236.0
18a349e75d307f4b4cc646a691ed4216,furniture_decor,10,96.0,29.97,3957,162.0,1476.0,3.0,3600.0,75.0,75.0,75.0
18a349e75d307f4b4cc646a691ed4216,garden_tools,1,138.89,18.85,1319,53.0,845.0,6.0,250.0,16.0,7.0,11.0
18a349e75d307f4b4cc646a691ed4216,home_construction,4,89.15,31.54,3957,158.0,3632.0,8.0,1250.0,88.0,25.0,44.0
18a349e75d307f4b4cc646a691ed4216,musical_instruments,22,336.0,135.14000000000001,9233,294.0,2863.0,21.0,3150.0,189.0,189.0,189.0
18a349e75d307f4b4cc646a691ed4216,sports_leisure,1,182.32,13.62,1319,60.0,345.0,2.0,600.0,16.0,12.0,11.0
18a349e75d307f4b4cc646a691ed4216,telephony,30,734.1600000000001,385.12999999999994,38251,1417.0,25413.0,47.0,6600.0,478.0,356.0,425.0
18e694e0e48ed6f7aa3f24aade5fd697,computers_accessories,32,623.7699999999998,439.33000000000004,383496,1612.0,9218.0,84.0,5250.0,932.0,87.0,773.0
18e694e0e48ed6f7aa3f24aade5fd697,cool_stuff,3,17.8,25.58,26448,50.0,352.0,2.0,326.0,34.0,22.0,26.0
18e694e0e48ed6f7aa3f24aade5fd697,health_beauty,3,59.97,39.32000000000001,39672,162.0,978.0,3.0,600.0,48.0,63.0,69.0
1900267e848ceeba8fa32d80c1a5f5a8,bed_bath_table,730,24128.630000000176,8000.830000000007,7753860,28056.0,260041.0,668.0,591225.0,11004.0,5819.0,9979.0
1900267e848ceeba8fa32d80c1a5f5a8,home_confort,16,597.9399999999999,74.69,89640,348.0,2604.0,6.0,12000.0,120.0,96.0,120.0
1900267e848ceeba8fa32d80c1a5f5a8,pet_shop,4,255.95999999999998,62.54,59760,216.0,1179.0,12.0,4000.0,90.0,105.0,90.0
191d55f7edb8524d525ed01b20fe32e8,furniture_mattress_and_upholstery,3,747.0,65.8,219060,91.0,6219.0,10.0,6300.0,123.0,63.0,63.0
1927cdb9fa74f5270097f6250e8e8f34,drinks,1,120.0,58.92,17511,56.0,72.0,1.0,8300.0,28.0,37.0,19.0
19484c79cef6c062cb177aa4ef2fcc3c,perfumery,1,201.9,10.16,13275,53.0,342.0,1.0,550.0,24.0,8.0,15.0
1967a9e2ad6f51802b093147d861df58,construction_tools_safety,2,380.0,45.760000000000005,2418,70.0,1938.0,4.0,1866.0,40.0,36.0,40.0
1976a05ecf2996d6ffb7b5430e635fe7,cool_stuff,1,349.8,34.9,19806,31.0,437.0,4.0,3700.0,27.0,43.0,22.0
1976a05ecf2996d6ffb7b5430e635fe7,furniture_decor,3,179.39999999999998,53.31,59418,96.0,3786.0,12.0,450.0,48.0,24.0,48.0
1976a05ecf2996d6ffb7b5430e635fe7,home_appliances,2,997.6,268.29,39612,108.0,2424.0,6.0,42800.0,150.0,40.0,136.0
1976a05ecf2996d6ffb7b5430e635fe7,housewares,4,269.4,37.96,59418,162.0,4242.0,9.0,1275.0,123.0,36.0,39.0
1987cd4be10fe09ee50454f9c354d1c6,pet_shop,18,2877.7000000000003,257.53000000000003,601120,680.0,15685.0,18.0,2729.0,295.0,153.0,227.0
198c7ea11960a9844b544d9bcdca860c,auto,12,1514.88,272.08,451080,636.0,5425.0,39.0,20550.0,232.0,165.0,232.0
198c7ea11960a9844b544d9bcdca860c,small_appliances,13,218.87000000000003,219.54999999999995,488670,819.0,7631.0,39.0,3900.0,273.0,143.0,221.0
1992f8fb6b19fcccd97ca819811e7267,diapers_and_hygiene,1,28.8,11.22,1403,42.0,935.0,3.0,750.0,28.0,15.0,12.0
1996942dc085d7773ba77a529b163cd0,agro_industry_and_commerce,1,559.99,54.64,14850,45.0,461.0,3.0,250.0,18.0,8.0,12.0
1996942dc085d7773ba77a529b163cd0,market_place,1,134.89,13.6,14850,33.0,718.0,1.0,300.0,18.0,11.0,14.0
1996942dc085d7773ba77a529b163cd0,watches_gifts,9,2248.63,171.68,118800,446.0,5462.0,16.0,2382.0,129.0,74.0,93.0
19a7c9f66ffa6452ff4b4c0cca71da27,furniture_decor,1,279.0,59.74,85880,55.0,2095.0,5.0,30000.0,80.0,10.0,50.0
19d62d484cba71963c93f0f00ab42013,furniture_decor,1,139.9,22.69,89114,43.0,512.0,5.0,1150.0,45.0,10.0,45.0
19e0f40a907ec568c34bfac15de4f4a1,housewares,4,178.0,41.620000000000005,53912,224.0,2036.0,12.0,1200.0,84.0,64.0,60.0
1a3df491d1c4f1589fc2b934ada68bf2,bed_bath_table,196,23302.70000000003,4291.42,15881872,10248.0,261191.0,353.0,1546250.0,9580.0,4435.0,6618.0
1a932caad4f9d804097d7f8e615baed1,construction_tools_construction,50,4661.0,1040.4499999999996,89280,1076.0,64736.0,30.0,273100.0,770.0,798.0,755.0
1acde099eb406aa220b1169b188b42da,furniture_decor,11,311.1,147.39999999999998,25320,539.0,10386.0,11.0,8440.0,325.0,56.0,322.0
1b0b0f4f95e962d6f32fe90c759d0479,health_beauty,2,139.8,23.37,5474,104.0,5213.0,4.0,300.0,32.0,14.0,24.0
1b1ae47a313a825a7ccceb8e2e30fa9d,cool_stuff,1,339.9,16.99,83450,54.0,349.0,1.0,10750.0,60.0,34.0,31.0
1b1ae47a313a825a7ccceb8e2e30fa9d,kitchen_dining_laundry_garden_furniture,1,519.9,72.52,83450,57.0,252.0,1.0,30000.0,31.0,105.0,31.0
1b1ae47a313a825a7ccceb8e2e30fa9d,sports_leisure,5,579.5,75.06,417250,206.0,2838.0,21.0,6184.0,335.0,66.0,107.0
1b1ae47a313a825a7ccceb8e2e30fa9d,toys,4,804.6,81.92999999999999,333800,188.0,4400.0,24.0,8100.0,200.0,108.0,108.0
1b45169b635ef59425637e9a33eb5fb3,auto,2,33.0,24.96,174100,118.0,704.0,2.0,600.0,32.0,6.0,22.0
1b45169b635ef59425637e9a33eb5fb3,drinks,1,43.9,15.05,87050,55.0,563.0,1.0,800.0,29.0,11.0,26.0
1b45169b635ef59425637e9a33eb5fb3,housewares,5,196.0,56.97,348200,216.0,1032.0,5.0,2850.0,87.0,110.0,71.0
1b45169b635ef59425637e9a33eb5fb3,toys,1,36.0,13.47,87050,55.0,1254.0,3.0,260.0,16.0,11.0,13.0
1b4b28463457a256e9a784ebe2a8f630,auto,1,699.42,15.92,13418,43.0,282.0,8.0,1550.0,31.0,24.0,24.0
1b4c3a6f53068f0b6944d2d005c9fc89,computers_accessories,3,684.7,50.17,266190,171.0,3742.0,6.0,1033.0,54.0,20.0,55.0
1b4c3a6f53068f0b6944d2d005c9fc89,costruction_tools_garden,6,384.5,107.85,443650,260.0,3230.0,10.0,6125.0,225.0,140.0,140.0
1b4c3a6f53068f0b6944d2d005c9fc89,garden_tools,4,674.6,89.42,354920,232.0,8332.0,20.0,9500.0,132.0,72.0,88.0
1b4c3a6f53068f0b6944d2d005c9fc89,health_beauty,3,269.70000000000005,56.730000000000004,266190,147.0,3069.0,6.0,5100.0,90.0,9.0,90.0
1b4c3a6f53068f0b6944d2d005c9fc89,housewares,68,9881.10999999999,1813.9400000000007,5412530,3651.0,114463.0,299.0,176726.0,2024.0,778.0,2018.0
1b4c3a6f53068f0b6944d2d005c9fc89,perfumery,1,54.9,18.26,88730,47.0,963.0,1.0,375.0,21.0,11.0,17.0
1b4c3a6f53068f0b6944d2d005c9fc89,sports_leisure,1,119.9,27.16,88730,53.0,754.0,1.0,4950.0,90.0,21.0,21.0
1b4c3a6f53068f0b6944d2d005c9fc89,stationery,7,751.84,217.54000000000002,621110,420.0,5945.0,35.0,7750.0,147.0,105.0,105.0
1b4c3a6f53068f0b6944d2d005c9fc89,telephony,32,1939.0500000000006,650.3,2839360,1723.0,52241.0,33.0,4352.0,598.0,173.0,404.0
1b61fb1f0f2185d89e9a126c498e9cc7,furniture_decor,1,49.7,16.11,87015,41.0,112.0,2.0,700.0,16.0,16.0,16.0
1b65c144b17e607c0f37f10bb7dfec8d,construction_tools_construction,6,1109.5,144.85,445800,277.0,3426.0,9.0,10560.0,203.0,144.0,130.0
1b7e5006cb25dd23ce8686691013b121,health_beauty,11,2636.74,149.22,25850,535.0,27502.0,11.0,2100.0,176.0,71.0,122.0
1b8356dabde1d35e17cef975c3f82730,fashion_bags_accessories,3,224.96999999999997,63.459999999999994,10431,153.0,1188.0,12.0,4200.0,120.0,45.0,90.0
1b8356dabde1d35e17cef975c3f82730,furniture_decor,16,631.85,202.56,52155,811.0,11595.0,31.0,14800.0,435.0,375.0,420.0
1b8356dabde1d35e17cef975c3f82730,garden_tools,4,319.96,59.25999999999999,13908,168.0,3160.0,8.0,4000.0,120.0,60.0,120.0
